,id,age,class,long,lat
4141,b64313,20,24,43.001248710375,-78.79090473527603
4142,b64314,17,14,43.001248710375,-78.79090473527603
4143,b64315,19,12,43.001248710375,-78.79090473527603
4144,b64316,21,19,43.001248710375,-78.79090473527603
4145,b64317,17,24,43.001248710375,-78.79090473527603
4146,b64318,19,11,43.001248710375,-78.79090473527603
4147,b64319,20,20,43.001248710375,-78.79090473527603
4148,b64320,17,17,43.001248710375,-78.79090473527603
4149,b64321,17,5,43.001248710375,-78.79090473527603
4150,b64322,22,17,43.001248710375,-78.79090473527603
4151,b64323,22,0,43.001248710375,-78.79090473527603
4152,b64324,17,11,43.001248710375,-78.79090473527603
4153,b64325,21,28,43.001248710375,-78.79090473527603
4154,b64326,19,15,43.001248710375,-78.79090473527603
4155,b64327,21,30,43.001248710375,-78.79090473527603
4156,b64328,21,30,43.001248710375,-78.79090473527603
4157,b64329,22,4,43.001248710375,-78.79090473527603
4158,b64330,17,15,43.001248710375,-78.79090473527603
4159,b64331,23,9,43.001248710375,-78.79090473527603
4160,b6440,24,19,43.001248710375,-78.79090473527603
4161,b6441,21,15,43.001248710375,-78.79090473527603
4162,b6442,20,22,43.001248710375,-78.79090473527603
4163,b6443,17,6,43.001248710375,-78.79090473527603
4164,b6444,20,22,43.001248710375,-78.79090473527603
4165,b6445,21,5,43.001248710375,-78.79090473527603
4166,b6446,18,11,43.001248710375,-78.79090473527603
4167,b6447,18,15,43.001248710375,-78.79090473527603
4168,b6448,18,9,43.001248710375,-78.79090473527603
4169,b6449,20,5,43.001248710375,-78.79090473527603
4170,b64410,19,30,43.001248710375,-78.79090473527603
4171,b64411,18,19,43.001248710375,-78.79090473527603
4172,b64412,25,5,43.001248710375,-78.79090473527603
4173,b64413,19,1,43.001248710375,-78.79090473527603
4174,b64414,17,28,43.001248710375,-78.79090473527603
4175,b64415,20,29,43.001248710375,-78.79090473527603
4176,b64416,23,0,43.001248710375,-78.79090473527603
4177,b64417,20,9,43.001248710375,-78.79090473527603
4178,b64418,19,23,43.001248710375,-78.79090473527603
4179,b64419,20,10,43.001248710375,-78.79090473527603
4180,b64420,19,24,43.001248710375,-78.79090473527603
4181,b64421,19,24,43.001248710375,-78.79090473527603
4182,b64422,25,25,43.001248710375,-78.79090473527603
4183,b64423,18,14,43.001248710375,-78.79090473527603
4184,b64424,17,18,43.001248710375,-78.79090473527603
4185,b64425,22,9,43.001248710375,-78.79090473527603
4186,b64426,22,8,43.001248710375,-78.79090473527603
4187,b64427,24,6,43.001248710375,-78.79090473527603
4188,b64428,17,0,43.001248710375,-78.79090473527603
4189,b64429,24,26,43.001248710375,-78.79090473527603
4190,b64430,24,4,43.001248710375,-78.79090473527603
4191,b64431,19,12,43.001248710375,-78.79090473527603
4192,b6510,17,3,43.00191685797836,-78.78708898174247
4193,b6511,23,28,43.00191685797836,-78.78708898174247
4194,b6512,21,19,43.00191685797836,-78.78708898174247
4195,b6513,23,4,43.00191685797836,-78.78708898174247
4196,b6514,24,1,43.00191685797836,-78.78708898174247
4197,b6515,20,11,43.00191685797836,-78.78708898174247
4198,b6516,17,1,43.00191685797836,-78.78708898174247
4199,b6517,19,8,43.00191685797836,-78.78708898174247
4200,b6518,24,0,43.00191685797836,-78.78708898174247
4201,b6519,21,11,43.00191685797836,-78.78708898174247
4202,b65110,25,6,43.00191685797836,-78.78708898174247
4203,b65111,24,25,43.00191685797836,-78.78708898174247
4204,b65112,20,7,43.00191685797836,-78.78708898174247
4205,b65113,21,13,43.00191685797836,-78.78708898174247
4206,b65114,18,20,43.00191685797836,-78.78708898174247
4207,b65115,21,5,43.00191685797836,-78.78708898174247
4208,b65116,20,0,43.00191685797836,-78.78708898174247
4209,b65117,22,23,43.00191685797836,-78.78708898174247
4210,b65118,21,20,43.00191685797836,-78.78708898174247
4211,b65119,17,13,43.00191685797836,-78.78708898174247
4212,b65120,19,2,43.00191685797836,-78.78708898174247
4213,b65121,23,0,43.00191685797836,-78.78708898174247
4214,b65122,19,3,43.00191685797836,-78.78708898174247
4215,b65123,18,15,43.00191685797836,-78.78708898174247
4216,b65124,21,30,43.00191685797836,-78.78708898174247
4217,b65125,21,27,43.00191685797836,-78.78708898174247
4218,b65126,18,28,43.00191685797836,-78.78708898174247
4219,b65127,17,7,43.00191685797836,-78.78708898174247
4220,b65128,20,3,43.00191685797836,-78.78708898174247
4221,b65129,18,3,43.00191685797836,-78.78708898174247
4222,b65130,22,10,43.00191685797836,-78.78708898174247
4223,b65131,21,25,43.00191685797836,-78.78708898174247
4224,b6520,21,25,43.00191685797836,-78.78708898174247
4225,b6521,19,24,43.00191685797836,-78.78708898174247
4226,b6522,21,19,43.00191685797836,-78.78708898174247
4227,b6523,21,23,43.00191685797836,-78.78708898174247
4228,b6524,21,13,43.00191685797836,-78.78708898174247
4229,b6525,23,13,43.00191685797836,-78.78708898174247
4230,b6526,19,2,43.00191685797836,-78.78708898174247
4231,b6527,22,3,43.00191685797836,-78.78708898174247
4232,b6528,21,6,43.00191685797836,-78.78708898174247
4233,b6529,17,15,43.00191685797836,-78.78708898174247
4234,b65210,21,21,43.00191685797836,-78.78708898174247
4235,b65211,18,2,43.00191685797836,-78.78708898174247
4236,b65212,19,15,43.00191685797836,-78.78708898174247
4237,b65213,20,8,43.00191685797836,-78.78708898174247
4238,b65214,22,20,43.00191685797836,-78.78708898174247
4239,b65215,19,18,43.00191685797836,-78.78708898174247
4240,b65216,25,23,43.00191685797836,-78.78708898174247
4241,b65217,18,27,43.00191685797836,-78.78708898174247
4242,b65218,20,30,43.00191685797836,-78.78708898174247
4243,b65219,20,27,43.00191685797836,-78.78708898174247
4244,b65220,22,26,43.00191685797836,-78.78708898174247
4245,b65221,20,9,43.00191685797836,-78.78708898174247
4246,b65222,25,20,43.00191685797836,-78.78708898174247
4247,b65223,17,14,43.00191685797836,-78.78708898174247
4248,b65224,24,9,43.00191685797836,-78.78708898174247
4249,b65225,21,3,43.00191685797836,-78.78708898174247
4250,b65226,17,27,43.00191685797836,-78.78708898174247
4251,b65227,18,18,43.00191685797836,-78.78708898174247
4252,b65228,17,11,43.00191685797836,-78.78708898174247
4253,b65229,19,28,43.00191685797836,-78.78708898174247
4254,b65230,22,8,43.00191685797836,-78.78708898174247
4255,b65231,22,22,43.00191685797836,-78.78708898174247
4256,b6530,18,28,43.00191685797836,-78.78708898174247
4257,b6531,19,24,43.00191685797836,-78.78708898174247
4258,b6532,22,10,43.00191685797836,-78.78708898174247
4259,b6533,17,5,43.00191685797836,-78.78708898174247
4260,b6534,19,5,43.00191685797836,-78.78708898174247
4261,b6535,18,22,43.00191685797836,-78.78708898174247
4262,b6536,23,24,43.00191685797836,-78.78708898174247
4263,b6537,24,22,43.00191685797836,-78.78708898174247
4264,b6538,17,2,43.00191685797836,-78.78708898174247
4265,b6539,23,25,43.00191685797836,-78.78708898174247
4266,b65310,22,2,43.00191685797836,-78.78708898174247
4267,b65311,21,3,43.00191685797836,-78.78708898174247
4268,b65312,23,19,43.00191685797836,-78.78708898174247
4269,b65313,22,27,43.00191685797836,-78.78708898174247
4270,b65314,21,27,43.00191685797836,-78.78708898174247
4271,b65315,24,30,43.00191685797836,-78.78708898174247
4272,b65316,22,16,43.00191685797836,-78.78708898174247
4273,b65317,21,12,43.00191685797836,-78.78708898174247
4274,b65318,23,22,43.00191685797836,-78.78708898174247
4275,b65319,22,29,43.00191685797836,-78.78708898174247
4276,b65320,18,3,43.00191685797836,-78.78708898174247
4277,b65321,23,5,43.00191685797836,-78.78708898174247
4278,b65322,20,3,43.00191685797836,-78.78708898174247
4279,b65323,17,21,43.00191685797836,-78.78708898174247
4280,b65324,24,7,43.00191685797836,-78.78708898174247
4281,b65325,24,10,43.00191685797836,-78.78708898174247
4282,b65326,22,14,43.00191685797836,-78.78708898174247
4283,b65327,24,24,43.00191685797836,-78.78708898174247
4284,b65328,20,22,43.00191685797836,-78.78708898174247
4285,b65329,20,17,43.00191685797836,-78.78708898174247
4286,b65330,22,1,43.00191685797836,-78.78708898174247
4287,b65331,18,8,43.00191685797836,-78.78708898174247
4288,b6540,24,9,43.00191685797836,-78.78708898174247
4289,b6541,18,18,43.00191685797836,-78.78708898174247
4290,b6542,24,2,43.00191685797836,-78.78708898174247
4291,b6543,22,24,43.00191685797836,-78.78708898174247
4292,b6544,23,9,43.00191685797836,-78.78708898174247
4293,b6545,19,16,43.00191685797836,-78.78708898174247
4294,b6546,24,3,43.00191685797836,-78.78708898174247
4295,b6547,19,9,43.00191685797836,-78.78708898174247
4296,b6548,21,13,43.00191685797836,-78.78708898174247
4297,b6549,17,17,43.00191685797836,-78.78708898174247
4298,b65410,19,29,43.00191685797836,-78.78708898174247
4299,b65411,19,0,43.00191685797836,-78.78708898174247
4300,b65412,20,20,43.00191685797836,-78.78708898174247
4301,b65413,18,20,43.00191685797836,-78.78708898174247
4302,b65414,20,25,43.00191685797836,-78.78708898174247
4303,b65415,25,5,43.00191685797836,-78.78708898174247
4304,b65416,19,28,43.00191685797836,-78.78708898174247
4305,b65417,20,14,43.00191685797836,-78.78708898174247
4306,b65418,21,5,43.00191685797836,-78.78708898174247
4307,b65419,18,30,43.00191685797836,-78.78708898174247
4308,b65420,17,27,43.00191685797836,-78.78708898174247
4309,b65421,24,15,43.00191685797836,-78.78708898174247
4310,b65422,21,19,43.00191685797836,-78.78708898174247
4311,b65423,20,22,43.00191685797836,-78.78708898174247
4312,b65424,19,26,43.00191685797836,-78.78708898174247
4313,b65425,19,21,43.00191685797836,-78.78708898174247
4314,b65426,21,21,43.00191685797836,-78.78708898174247
4315,b65427,20,9,43.00191685797836,-78.78708898174247
4316,b65428,22,4,43.00191685797836,-78.78708898174247
4317,b65429,22,12,43.00191685797836,-78.78708898174247
4318,b65430,17,21,43.00191685797836,-78.78708898174247
4319,b65431,22,21,43.00191685797836,-78.78708898174247
4320,b6550,25,27,43.00191685797836,-78.78708898174247
4321,b6551,17,12,43.00191685797836,-78.78708898174247
4322,b6552,24,3,43.00191685797836,-78.78708898174247
4323,b6553,19,14,43.00191685797836,-78.78708898174247
4324,b6554,19,3,43.00191685797836,-78.78708898174247
4325,b6555,25,10,43.00191685797836,-78.78708898174247
4326,b6556,19,21,43.00191685797836,-78.78708898174247
4327,b6557,17,27,43.00191685797836,-78.78708898174247
4328,b6558,22,9,43.00191685797836,-78.78708898174247
4329,b6559,18,14,43.00191685797836,-78.78708898174247
4330,b65510,18,16,43.00191685797836,-78.78708898174247
4331,b65511,21,2,43.00191685797836,-78.78708898174247
4332,b65512,19,16,43.00191685797836,-78.78708898174247
4333,b65513,20,22,43.00191685797836,-78.78708898174247
4334,b65514,24,13,43.00191685797836,-78.78708898174247
4335,b65515,25,4,43.00191685797836,-78.78708898174247
4336,b65516,17,19,43.00191685797836,-78.78708898174247
4337,b65517,19,27,43.00191685797836,-78.78708898174247
4338,b65518,18,25,43.00191685797836,-78.78708898174247
4339,b65519,21,7,43.00191685797836,-78.78708898174247
4340,b65520,25,26,43.00191685797836,-78.78708898174247
4341,b65521,22,30,43.00191685797836,-78.78708898174247
4342,b65522,21,8,43.00191685797836,-78.78708898174247
4343,b65523,24,16,43.00191685797836,-78.78708898174247
4344,b65524,19,26,43.00191685797836,-78.78708898174247
4345,b65525,19,8,43.00191685797836,-78.78708898174247
4346,b65526,23,11,43.00191685797836,-78.78708898174247
4347,b65527,17,14,43.00191685797836,-78.78708898174247
4348,b65528,22,24,43.00191685797836,-78.78708898174247
4349,b65529,18,25,43.00191685797836,-78.78708898174247
4350,b65530,17,9,43.00191685797836,-78.78708898174247
4351,b65531,20,1,43.00191685797836,-78.78708898174247
4352,b6560,22,27,43.00191685797836,-78.78708898174247
4353,b6561,19,9,43.00191685797836,-78.78708898174247
4354,b6562,21,6,43.00191685797836,-78.78708898174247
4355,b6563,18,9,43.00191685797836,-78.78708898174247
4356,b6564,23,6,43.00191685797836,-78.78708898174247
4357,b6565,17,23,43.00191685797836,-78.78708898174247
4358,b6566,17,28,43.00191685797836,-78.78708898174247
4359,b6567,21,24,43.00191685797836,-78.78708898174247
4360,b6568,20,1,43.00191685797836,-78.78708898174247
4361,b6569,24,2,43.00191685797836,-78.78708898174247
4362,b65610,20,12,43.00191685797836,-78.78708898174247
4363,b65611,22,19,43.00191685797836,-78.78708898174247
4364,b65612,17,10,43.00191685797836,-78.78708898174247
4365,b65613,18,19,43.00191685797836,-78.78708898174247
4366,b65614,22,25,43.00191685797836,-78.78708898174247
4367,b65615,19,8,43.00191685797836,-78.78708898174247
4368,b65616,23,18,43.00191685797836,-78.78708898174247
4369,b65617,18,6,43.00191685797836,-78.78708898174247
4370,b65618,20,27,43.00191685797836,-78.78708898174247
4371,b65619,22,2,43.00191685797836,-78.78708898174247
4372,b65620,21,7,43.00191685797836,-78.78708898174247
4373,b65621,19,3,43.00191685797836,-78.78708898174247
4374,b65622,25,26,43.00191685797836,-78.78708898174247
4375,b65623,18,10,43.00191685797836,-78.78708898174247
4376,b65624,24,11,43.00191685797836,-78.78708898174247
4377,b65625,24,29,43.00191685797836,-78.78708898174247
4378,b65626,25,9,43.00191685797836,-78.78708898174247
4379,b65627,20,28,43.00191685797836,-78.78708898174247
4380,b65628,20,10,43.00191685797836,-78.78708898174247
4381,b65629,18,23,43.00191685797836,-78.78708898174247
4382,b65630,21,21,43.00191685797836,-78.78708898174247
4383,b65631,18,0,43.00191685797836,-78.78708898174247
4384,b6570,20,21,43.00191685797836,-78.78708898174247
4385,b6571,21,19,43.00191685797836,-78.78708898174247
4386,b6572,18,4,43.00191685797836,-78.78708898174247
4387,b6573,25,19,43.00191685797836,-78.78708898174247
4388,b6574,18,17,43.00191685797836,-78.78708898174247
4389,b6575,21,27,43.00191685797836,-78.78708898174247
4390,b6576,19,8,43.00191685797836,-78.78708898174247
4391,b6577,18,27,43.00191685797836,-78.78708898174247
4392,b6578,23,4,43.00191685797836,-78.78708898174247
4393,b6579,24,7,43.00191685797836,-78.78708898174247
4394,b65710,22,16,43.00191685797836,-78.78708898174247
4395,b65711,17,21,43.00191685797836,-78.78708898174247
4396,b65712,18,23,43.00191685797836,-78.78708898174247
4397,b65713,18,15,43.00191685797836,-78.78708898174247
4398,b65714,23,4,43.00191685797836,-78.78708898174247
4399,b65715,18,13,43.00191685797836,-78.78708898174247
4400,b65716,21,1,43.00191685797836,-78.78708898174247
4401,b65717,22,1,43.00191685797836,-78.78708898174247
4402,b65718,23,28,43.00191685797836,-78.78708898174247
4403,b65719,19,5,43.00191685797836,-78.78708898174247
4404,b65720,22,3,43.00191685797836,-78.78708898174247
4405,b65721,21,5,43.00191685797836,-78.78708898174247
4406,b65722,17,7,43.00191685797836,-78.78708898174247
4407,b65723,21,13,43.00191685797836,-78.78708898174247
4408,b65724,23,14,43.00191685797836,-78.78708898174247
4409,b65725,20,12,43.00191685797836,-78.78708898174247
4410,b65726,18,8,43.00191685797836,-78.78708898174247
4411,b65727,22,18,43.00191685797836,-78.78708898174247
4412,b65728,23,10,43.00191685797836,-78.78708898174247
4413,b65729,19,26,43.00191685797836,-78.78708898174247
4414,b65730,19,20,43.00191685797836,-78.78708898174247
4415,b65731,22,30,43.00191685797836,-78.78708898174247
4416,b6580,20,7,43.00191685797836,-78.78708898174247
4417,b6581,20,30,43.00191685797836,-78.78708898174247
4418,b6582,23,26,43.00191685797836,-78.78708898174247
4419,b6583,17,30,43.00191685797836,-78.78708898174247
4420,b6584,20,6,43.00191685797836,-78.78708898174247
4421,b6585,18,11,43.00191685797836,-78.78708898174247
4422,b6586,19,22,43.00191685797836,-78.78708898174247
4423,b6587,25,20,43.00191685797836,-78.78708898174247
4424,b6588,19,14,43.00191685797836,-78.78708898174247
4425,b6589,22,15,43.00191685797836,-78.78708898174247
4426,b65810,18,23,43.00191685797836,-78.78708898174247
4427,b65811,17,13,43.00191685797836,-78.78708898174247
4428,b65812,22,5,43.00191685797836,-78.78708898174247
4429,b65813,22,26,43.00191685797836,-78.78708898174247
4430,b65814,25,14,43.00191685797836,-78.78708898174247
4431,b65815,20,17,43.00191685797836,-78.78708898174247
4432,b65816,20,18,43.00191685797836,-78.78708898174247
4433,b65817,20,1,43.00191685797836,-78.78708898174247
4434,b65818,20,17,43.00191685797836,-78.78708898174247
4435,b65819,24,27,43.00191685797836,-78.78708898174247
4436,b65820,19,10,43.00191685797836,-78.78708898174247
4437,b65821,20,3,43.00191685797836,-78.78708898174247
4438,b65822,24,29,43.00191685797836,-78.78708898174247
4439,b65823,24,15,43.00191685797836,-78.78708898174247
4440,b65824,18,6,43.00191685797836,-78.78708898174247
4441,b65825,22,3,43.00191685797836,-78.78708898174247
4442,b65826,19,18,43.00191685797836,-78.78708898174247
4443,b65827,17,19,43.00191685797836,-78.78708898174247
4444,b65828,18,20,43.00191685797836,-78.78708898174247
4445,b65829,20,23,43.00191685797836,-78.78708898174247
4446,b65830,25,28,43.00191685797836,-78.78708898174247
4447,b65831,21,28,43.00191685797836,-78.78708898174247
4448,b6590,19,15,43.00191685797836,-78.78708898174247
4449,b6591,18,30,43.00191685797836,-78.78708898174247
4450,b6592,22,24,43.00191685797836,-78.78708898174247
4451,b6593,19,26,43.00191685797836,-78.78708898174247
4452,b6594,24,30,43.00191685797836,-78.78708898174247
4453,b6595,25,3,43.00191685797836,-78.78708898174247
4454,b6596,24,18,43.00191685797836,-78.78708898174247
4455,b6597,18,19,43.00191685797836,-78.78708898174247
4456,b6598,17,8,43.00191685797836,-78.78708898174247
4457,b6599,23,19,43.00191685797836,-78.78708898174247
4458,b65910,25,20,43.00191685797836,-78.78708898174247
4459,b65911,21,24,43.00191685797836,-78.78708898174247
4460,b65912,21,30,43.00191685797836,-78.78708898174247
4461,b65913,21,26,43.00191685797836,-78.78708898174247
4462,b65914,23,19,43.00191685797836,-78.78708898174247
4463,b65915,21,15,43.00191685797836,-78.78708898174247
4464,b65916,18,30,43.00191685797836,-78.78708898174247
4465,b65917,19,21,43.00191685797836,-78.78708898174247
4466,b65918,21,7,43.00191685797836,-78.78708898174247
4467,b65919,19,26,43.00191685797836,-78.78708898174247
4468,b65920,18,30,43.00191685797836,-78.78708898174247
4469,b65921,18,17,43.00191685797836,-78.78708898174247
4470,b65922,18,10,43.00191685797836,-78.78708898174247
4471,b65923,17,23,43.00191685797836,-78.78708898174247
4472,b65924,21,23,43.00191685797836,-78.78708898174247
4473,b65925,17,1,43.00191685797836,-78.78708898174247
4474,b65926,23,7,43.00191685797836,-78.78708898174247
4475,b65927,18,18,43.00191685797836,-78.78708898174247
4476,b65928,17,8,43.00191685797836,-78.78708898174247
4477,b65929,20,5,43.00191685797836,-78.78708898174247
4478,b65930,18,14,43.00191685797836,-78.78708898174247
4479,b65931,18,14,43.00191685797836,-78.78708898174247
4480,b65100,21,25,43.00191685797836,-78.78708898174247
4481,b65101,22,12,43.00191685797836,-78.78708898174247
4482,b65102,19,9,43.00191685797836,-78.78708898174247
4483,b65103,22,18,43.00191685797836,-78.78708898174247
4484,b65104,20,21,43.00191685797836,-78.78708898174247
4485,b65105,22,0,43.00191685797836,-78.78708898174247
4486,b65106,25,2,43.00191685797836,-78.78708898174247
4487,b65107,18,16,43.00191685797836,-78.78708898174247
4488,b65108,18,28,43.00191685797836,-78.78708898174247
4489,b65109,17,10,43.00191685797836,-78.78708898174247
4490,b651010,20,14,43.00191685797836,-78.78708898174247
4491,b651011,24,12,43.00191685797836,-78.78708898174247
4492,b651012,21,15,43.00191685797836,-78.78708898174247
4493,b651013,21,14,43.00191685797836,-78.78708898174247
4494,b651014,25,24,43.00191685797836,-78.78708898174247
4495,b651015,17,22,43.00191685797836,-78.78708898174247
4496,b651016,25,25,43.00191685797836,-78.78708898174247
4497,b651017,22,20,43.00191685797836,-78.78708898174247
4498,b651018,22,10,43.00191685797836,-78.78708898174247
4499,b651019,17,27,43.00191685797836,-78.78708898174247
4500,b651020,21,30,43.00191685797836,-78.78708898174247
4501,b651021,20,21,43.00191685797836,-78.78708898174247
4502,b651022,20,18,43.00191685797836,-78.78708898174247
4503,b651023,17,1,43.00191685797836,-78.78708898174247
4504,b651024,19,6,43.00191685797836,-78.78708898174247
4505,b651025,23,4,43.00191685797836,-78.78708898174247
4506,b651026,17,13,43.00191685797836,-78.78708898174247
4507,b651027,23,22,43.00191685797836,-78.78708898174247
4508,b651028,24,3,43.00191685797836,-78.78708898174247
4509,b651029,22,28,43.00191685797836,-78.78708898174247
4510,b651030,21,28,43.00191685797836,-78.78708898174247
4511,b651031,17,4,43.00191685797836,-78.78708898174247
4512,b65110,23,12,43.00191685797836,-78.78708898174247
4513,b65111,20,17,43.00191685797836,-78.78708898174247
4514,b65112,21,16,43.00191685797836,-78.78708898174247
4515,b65113,17,24,43.00191685797836,-78.78708898174247
4516,b65114,24,0,43.00191685797836,-78.78708898174247
4517,b65115,19,4,43.00191685797836,-78.78708898174247
4518,b65116,22,27,43.00191685797836,-78.78708898174247
4519,b65117,20,27,43.00191685797836,-78.78708898174247
4520,b65118,20,5,43.00191685797836,-78.78708898174247
4521,b65119,19,30,43.00191685797836,-78.78708898174247
4522,b651110,18,3,43.00191685797836,-78.78708898174247
4523,b651111,22,14,43.00191685797836,-78.78708898174247
4524,b651112,22,0,43.00191685797836,-78.78708898174247
4525,b651113,22,23,43.00191685797836,-78.78708898174247
4526,b651114,19,15,43.00191685797836,-78.78708898174247
4527,b651115,18,10,43.00191685797836,-78.78708898174247
4528,b651116,21,22,43.00191685797836,-78.78708898174247
4529,b651117,21,26,43.00191685797836,-78.78708898174247
4530,b651118,20,18,43.00191685797836,-78.78708898174247
4531,b651119,22,27,43.00191685797836,-78.78708898174247
4532,b651120,22,24,43.00191685797836,-78.78708898174247
4533,b651121,17,23,43.00191685797836,-78.78708898174247
4534,b651122,25,17,43.00191685797836,-78.78708898174247
4535,b651123,24,23,43.00191685797836,-78.78708898174247
4536,b651124,22,7,43.00191685797836,-78.78708898174247
4537,b651125,22,17,43.00191685797836,-78.78708898174247
4538,b651126,22,15,43.00191685797836,-78.78708898174247
4539,b651127,19,15,43.00191685797836,-78.78708898174247
4540,b651128,22,20,43.00191685797836,-78.78708898174247
4541,b651129,22,14,43.00191685797836,-78.78708898174247
4542,b651130,22,16,43.00191685797836,-78.78708898174247
4543,b651131,18,2,43.00191685797836,-78.78708898174247
4544,b6610,20,27,43.00185021489562,-78.7949981557101
4545,b6611,21,7,43.00185021489562,-78.7949981557101
4546,b6612,18,12,43.00185021489562,-78.7949981557101
4547,b6613,25,3,43.00185021489562,-78.7949981557101
4548,b6614,23,2,43.00185021489562,-78.7949981557101
4549,b6615,17,10,43.00185021489562,-78.7949981557101
4550,b6616,21,12,43.00185021489562,-78.7949981557101
4551,b6617,20,27,43.00185021489562,-78.7949981557101
4552,b6618,19,0,43.00185021489562,-78.7949981557101
4553,b6619,19,15,43.00185021489562,-78.7949981557101
4554,b66110,22,10,43.00185021489562,-78.7949981557101
4555,b66111,25,12,43.00185021489562,-78.7949981557101
4556,b66112,17,6,43.00185021489562,-78.7949981557101
4557,b66113,23,0,43.00185021489562,-78.7949981557101
4558,b66114,22,7,43.00185021489562,-78.7949981557101
4559,b66115,21,14,43.00185021489562,-78.7949981557101
4560,b66116,19,24,43.00185021489562,-78.7949981557101
4561,b66117,19,5,43.00185021489562,-78.7949981557101
4562,b66118,23,19,43.00185021489562,-78.7949981557101
4563,b66119,21,11,43.00185021489562,-78.7949981557101
4564,b66120,20,8,43.00185021489562,-78.7949981557101
4565,b66121,19,6,43.00185021489562,-78.7949981557101
4566,b66122,24,13,43.00185021489562,-78.7949981557101
4567,b66123,23,1,43.00185021489562,-78.7949981557101
4568,b66124,22,18,43.00185021489562,-78.7949981557101
4569,b66125,21,13,43.00185021489562,-78.7949981557101
4570,b66126,22,23,43.00185021489562,-78.7949981557101
4571,b66127,25,19,43.00185021489562,-78.7949981557101
4572,b66128,18,9,43.00185021489562,-78.7949981557101
4573,b66129,18,14,43.00185021489562,-78.7949981557101
4574,b66130,25,10,43.00185021489562,-78.7949981557101
4575,b66131,18,26,43.00185021489562,-78.7949981557101
4576,b6620,21,30,43.00185021489562,-78.7949981557101
4577,b6621,21,11,43.00185021489562,-78.7949981557101
4578,b6622,19,0,43.00185021489562,-78.7949981557101
4579,b6623,19,23,43.00185021489562,-78.7949981557101
4580,b6624,21,3,43.00185021489562,-78.7949981557101
4581,b6625,18,29,43.00185021489562,-78.7949981557101
4582,b6626,25,14,43.00185021489562,-78.7949981557101
4583,b6627,23,11,43.00185021489562,-78.7949981557101
4584,b6628,20,8,43.00185021489562,-78.7949981557101
4585,b6629,20,8,43.00185021489562,-78.7949981557101
4586,b66210,24,18,43.00185021489562,-78.7949981557101
4587,b66211,21,24,43.00185021489562,-78.7949981557101
4588,b66212,23,25,43.00185021489562,-78.7949981557101
4589,b66213,23,29,43.00185021489562,-78.7949981557101
4590,b66214,25,17,43.00185021489562,-78.7949981557101
4591,b66215,24,18,43.00185021489562,-78.7949981557101
4592,b66216,18,19,43.00185021489562,-78.7949981557101
4593,b66217,20,14,43.00185021489562,-78.7949981557101
4594,b66218,21,5,43.00185021489562,-78.7949981557101
4595,b66219,21,19,43.00185021489562,-78.7949981557101
4596,b66220,18,21,43.00185021489562,-78.7949981557101
4597,b66221,20,26,43.00185021489562,-78.7949981557101
4598,b66222,23,7,43.00185021489562,-78.7949981557101
4599,b66223,20,16,43.00185021489562,-78.7949981557101
4600,b66224,22,5,43.00185021489562,-78.7949981557101
4601,b66225,23,20,43.00185021489562,-78.7949981557101
4602,b66226,24,7,43.00185021489562,-78.7949981557101
4603,b66227,25,19,43.00185021489562,-78.7949981557101
4604,b66228,19,7,43.00185021489562,-78.7949981557101
4605,b66229,20,7,43.00185021489562,-78.7949981557101
4606,b66230,19,3,43.00185021489562,-78.7949981557101
4607,b66231,17,27,43.00185021489562,-78.7949981557101
4608,b6630,19,22,43.00185021489562,-78.7949981557101
4609,b6631,23,27,43.00185021489562,-78.7949981557101
4610,b6632,18,10,43.00185021489562,-78.7949981557101
4611,b6633,18,6,43.00185021489562,-78.7949981557101
4612,b6634,19,15,43.00185021489562,-78.7949981557101
4613,b6635,20,21,43.00185021489562,-78.7949981557101
4614,b6636,20,29,43.00185021489562,-78.7949981557101
4615,b6637,18,25,43.00185021489562,-78.7949981557101
4616,b6638,21,26,43.00185021489562,-78.7949981557101
4617,b6639,19,3,43.00185021489562,-78.7949981557101
4618,b66310,20,14,43.00185021489562,-78.7949981557101
4619,b66311,24,30,43.00185021489562,-78.7949981557101
4620,b66312,20,3,43.00185021489562,-78.7949981557101
4621,b66313,18,12,43.00185021489562,-78.7949981557101
4622,b66314,20,12,43.00185021489562,-78.7949981557101
4623,b66315,24,10,43.00185021489562,-78.7949981557101
4624,b66316,23,22,43.00185021489562,-78.7949981557101
4625,b66317,21,24,43.00185021489562,-78.7949981557101
4626,b66318,19,1,43.00185021489562,-78.7949981557101
4627,b66319,23,11,43.00185021489562,-78.7949981557101
4628,b66320,22,3,43.00185021489562,-78.7949981557101
4629,b66321,21,26,43.00185021489562,-78.7949981557101
4630,b66322,25,18,43.00185021489562,-78.7949981557101
4631,b66323,19,4,43.00185021489562,-78.7949981557101
4632,b66324,24,7,43.00185021489562,-78.7949981557101
4633,b66325,17,3,43.00185021489562,-78.7949981557101
4634,b66326,17,14,43.00185021489562,-78.7949981557101
4635,b66327,21,17,43.00185021489562,-78.7949981557101
4636,b66328,18,20,43.00185021489562,-78.7949981557101
4637,b66329,19,1,43.00185021489562,-78.7949981557101
4638,b66330,17,1,43.00185021489562,-78.7949981557101
4639,b66331,17,18,43.00185021489562,-78.7949981557101
4640,b6640,25,10,43.00185021489562,-78.7949981557101
4641,b6641,24,23,43.00185021489562,-78.7949981557101
